com.arbys.android.arbysapp,Arby's Fast Food Sandwiches,4.7.16,https://d.apkpure.com/b/APK/com.arbys.android.arbysapp?version=latest
com.r22software.fisheyepro,Fisheye Lens Pro,2.0.2,https://d.apkpure.com/b/APK/com.r22software.fisheyepro?version=latest
com.tropicalsmoothie.tropicalsmoothiecafe.android.app,Tropical Smoothie Cafe,3.8,https://d.apkpure.com/b/APK/com.tropicalsmoothie.tropicalsmoothiecafe.android.app?version=latest
com.everyplate.android,EveryPlate: Cooking Simplified,1.112.0,https://d.apkpure.com/b/APK/com.everyplate.android?version=latest
com.dominospizza,Domino's Pizza USA,10.2.0,https://d.apkpure.com/b/APK/com.dominospizza?version=latest
com.main.gopuff,Gopuff—Alcohol & Food Delivery,8.19.0,https://d.apkpure.com/b/APK/com.main.gopuff?version=latest
com.yelp.android,Yelp: Food, Delivery & Reviews,23.15.0-26231513,https://d.apkpure.com/b/APK/com.yelp.android?version=latest
com.mcdonalds.app,McDonald's,7.10.3,https://d.apkpure.com/b/APK/com.mcdonalds.app?version=latest
com.toasttab.consumer,Toast Takeout & Delivery,1.40-production,https://d.apkpure.com/b/APK/com.toasttab.consumer?version=latest
com.olo.ihop,IHOP®,4.6.1,https://d.apkpure.com/b/APK/com.olo.ihop?version=latest
com.olo.coldstone,Cold Stone®,3.1,https://d.apkpure.com/b/APK/com.olo.coldstone?version=latest
com.wendys.nutritiontool,Wendy’s,10.0.7,https://d.apkpure.com/b/APK/com.wendys.nutritiontool?version=latest
com.neighbfav.neighborfavor,Favor - Local Delivery Service,2.25.0-6abacfd4d.55,https://d.apkpure.com/b/APK/com.neighbfav.neighborfavor?version=latest
com.baskinrobbins.app,Baskin-Robbins,3.4.1,https://d.apkpure.com/b/APK/com.baskinrobbins.app?version=latest
com.seven.eleven.phoenix,7NOW: Food Delivery & Alcohol,3.0.45,https://d.apkpure.com/b/APK/com.seven.eleven.phoenix?version=latest
com.hellofresh.androidapp,HelloFresh: Meal Kit Delivery,23.14,https://d.apkpure.com/b/APK/com.hellofresh.androidapp?version=latest
com.kumandgo.rewards,Kum & Go,7.4.4,https://d.apkpure.com/b/APK/com.kumandgo.rewards?version=latest
com.chickfila.cfaflagship,Chick-fil-A®,2023.5.1,https://d.apkpure.com/b/APK/com.chickfila.cfaflagship?version=latest
com.raisingcanes.ordering,Raising Cane's Chicken Fingers,1.11.0,https://d.apkpure.com/b/APK/com.raisingcanes.ordering?version=latest
com.outback.tampa,Outback Steakhouse,4.9.0,https://d.apkpure.com/b/APK/com.outback.tampa?version=latest
com.crackerbarrel.app,Cracker Barrel,7.2.0,https://d.apkpure.com/b/APK/com.crackerbarrel.app?version=latest
whitecastle.ordering,White Castle Online Ordering,5.2.58,https://d.apkpure.com/b/APK/whitecastle.ordering?version=latest
com.buzzfeed.tasty,Tasty,1.76.0,https://d.apkpure.com/b/APK/com.buzzfeed.tasty?version=latest
com.flashfoodapp.android,Flashfood,2.31.1,https://d.apkpure.com/b/APK/com.flashfoodapp.android?version=latest
com.olo.applebees,Applebee's,4.1.8,https://d.apkpure.com/b/APK/com.olo.applebees?version=latest
com.goldencorralapp.app,Golden Corral,1.1,https://d.apkpure.com/b/APK/com.goldencorralapp.app?version=latest
com.appsmyth.mobile.smoothieking,Smoothie King,4.8.0,https://d.apkpure.com/b/APK/com.appsmyth.mobile.smoothieking?version=latest
com.charleys.app,Charleys Rewards,1.2,https://d.apkpure.com/b/APK/com.charleys.app?version=latest
com.application.zomato,Zomato: Food Delivery & Dining,17.4.2,https://d.apkpure.com/b/APK/com.application.zomato?version=latest
com.extravirginventures.seedoilscout,Seed Oil Scout,1.0.6,https://d.apkpure.com/b/APK/com.extravirginventures.seedoilscout?version=latest
